song,artist,play_time,download_time
Feelin' Alright,Traffic,6May7:38pm,2019-07-03 17:06:11.421023
Ophelia ,The Band,6May7:34pm,2019-07-03 17:06:11.421023
London Calling ,The Clash,6May7:31pm,2019-07-03 17:06:11.421023
(I Don't Want To Go To) Chelsea,Elvis Costello & The Attractions,6May7:28pm,2019-07-03 17:06:11.421023
Care of Cell 44,The Zombies,6May7:24pm,2019-07-03 17:06:11.421023
Strange Brew,Cream,6May7:21pm,2019-07-03 17:06:11.421023
Sweeter Memories,Todd Rundgren,6May7:17pm,2019-07-03 17:06:11.421023
Astral Plane,The Modern Lovers,6May7:14pm,2019-07-03 17:06:11.421023
Elevation,Television,6May7:09pm,2019-07-03 17:06:11.421023
Don't Get Me Wrong ,Pretenders,6May7:05pm,2019-07-03 17:06:11.421023
My Best Friend,Jefferson Airplane,6May7:02pm,2019-07-03 17:06:11.421023
California Dreamin' ,The Mamas & the Papas,6May7:00pm,2019-07-03 17:06:11.421023
Search & Destroy ,The Stooges,6May6:56pm,2019-07-03 17:06:11.421023
Wildflowers,Tom Petty,6May6:53pm,2019-07-03 17:06:11.421023
Time Has Told Me,Nick Drake,6May6:48pm,2019-07-03 17:06:11.421023
Aqualung,Jethro Tull,6May6:42pm,2019-07-03 17:06:11.421023
Go Back Home,Stephen Stills,6May6:36pm,2019-07-03 17:06:11.421023
Dirty Blvd.,Lou Reed,6May6:32pm,2019-07-03 17:06:11.421023
Tell Me Why ,Neil Young,6May6:29pm,2019-07-03 17:06:11.421023
Walk Away,James Gang,6May6:26pm,2019-07-03 17:06:11.421023
Layla ,Derek & The Dominos,6May6:19pm,2019-07-03 17:06:11.421023
Here She Comes Now,The Velvet Underground,6May6:17pm,2019-07-03 17:06:11.421023
Get It On,T. Rex,6May6:12pm,2019-07-03 17:06:11.421023
Train in Vain ,The Clash,6May6:09pm,2019-07-03 17:06:11.421023
Double Life,The Cars,6May6:05pm,2019-07-03 17:06:11.421023
The Night They Drove Old Dixie Down ,The Band,6May6:01pm,2019-07-03 17:06:11.421023
Psycho Killer ,Talking Heads,6May5:57pm,2019-07-03 17:06:11.421023
You Really Got Me ,The Kinks,6May5:53pm,2019-07-03 17:06:11.421023
Nights In White Satin ,The Moody Blues,6May5:49pm,2019-07-03 17:06:11.421023
The Times They Are a,Bob Dylan,6May5:45pm,2019-07-03 17:06:11.421023
Back on the Chain Gang ,Pretenders,6May5:42pm,2019-07-03 17:06:11.421023
Goin' Back,The Byrds,6May5:38pm,2019-07-03 17:06:11.421023
American Girl,Tom Petty and The Heartbreakers,6May5:35pm,2019-07-03 17:06:11.421023
A Case of You,Joni Mitchell,6May5:30pm,2019-07-03 17:06:11.421023
Sunshine of Your Love,Cream,6May5:26pm,2019-07-03 17:06:11.421023
Bus Stop ,The Hollies,6May5:23pm,2019-07-03 17:06:11.421023
Everyday People,Sly & The Family Stone,6May5:21pm,2019-07-03 17:06:11.421023
And It Stoned Me ,Van Morrison,6May5:16pm,2019-07-03 17:06:11.421023
Somebody to Love,Jefferson Airplane,6May5:13pm,2019-07-03 17:06:11.421023
(I'm Not Your) Steppin' Stone ,The Monkees,6May5:11pm,2019-07-03 17:06:11.421023
Roadrunner,The Modern Lovers,6May5:07pm,2019-07-03 17:06:11.421023
Free Fallin',Tom Petty,6May5:03pm,2019-07-03 17:06:11.421023
I'm Waiting for the Man,The Velvet Underground,6May4:58pm,2019-07-03 17:06:11.421023
Cosmic Dancer,T. Rex,6May4:53pm,2019-07-03 17:06:11.421023
Perfect Day,Lou Reed,6May4:50pm,2019-07-03 17:06:11.421023
Should I Stay or Should I Go ,The Clash,6May4:47pm,2019-07-03 17:06:11.421023
Skating Away (On the Thin Ice of the New Day) ,Jethro Tull,6May4:42pm,2019-07-03 17:06:11.421023
The Weight ,The Band,6May4:38pm,2019-07-03 17:06:11.421023
Place to Be,Nick Drake,6May4:35pm,2019-07-03 17:06:11.421023
American Woman ,The Guess Who,6May4:30pm,2019-07-03 17:06:11.421023
Careful ,Television,6May4:27pm,2019-07-03 17:06:11.421023
Picture Book ,The Kinks,6May4:24pm,2019-07-03 17:06:11.421023
Tattooed Love Boys ,Pretenders,6May4:21pm,2019-07-03 17:06:11.421023
No Rain,Blind Melon,6May4:17pm,2019-07-03 17:06:11.421023
Feel the Pain,Dinosaur Jr.,6May4:12pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,6May4:08pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,6May4:05pm,2019-07-03 17:06:11.421023
Rebel Girl,Bikini Kill,6May4:00pm,2019-07-03 17:06:11.421023
Deceptacon,Le Tigre,6May3:57pm,2019-07-03 17:06:11.421023
Shitlist,L7,6May3:54pm,2019-07-03 17:06:11.421023
True Faith ,New Order,6May3:50pm,2019-07-03 17:06:11.421023
Feel the Pain,Dinosaur Jr.,6May3:46pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,6May3:42pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,6May3:38pm,2019-07-03 17:06:11.421023
Everything Zen ,Bush,6May3:13pm,2019-07-03 17:06:11.421023
Interstate Love Song,Stone Temple Pilots,6May3:10pm,2019-07-03 17:06:11.421023
Enola Gay ,Orchestral Manoeuvres in the Dark,6May3:06pm,2019-07-03 17:06:11.421023
Everything Zen ,Bush,6May3:01pm,2019-07-03 17:06:11.421023
Interstate Love Song,Stone Temple Pilots,6May2:58pm,2019-07-03 17:06:11.421023
If I Could Talk I'd Tell You,The Lemonheads,6May2:55pm,2019-07-03 17:06:11.421023
Feel the Pain,Dinosaur Jr.,6May2:50pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,6May2:46pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,6May2:43pm,2019-07-03 17:06:11.421023
All I Really Want ,Alanis Morissette,6May2:41pm,2019-07-03 17:06:11.421023
If I Could Talk I'd Tell You,The Lemonheads,4May9:26pm,2019-07-03 17:06:11.421023
Catch the Sun,Doves,4May9:21pm,2019-07-03 17:06:11.421023
Hounds Of Love,The Futureheads,4May9:18pm,2019-07-03 17:06:11.421023
Stumble and Fall,Razorlight,4May9:15pm,2019-07-03 17:06:11.421023
Faster,Manic Street Preachers,4May9:11pm,2019-07-03 17:06:11.421023
Juxtapozed With U,Super Furry Animals,4May9:08pm,2019-07-03 17:06:11.421023
Kinky Afro,Happy Mondays,4May9:04pm,2019-07-03 17:06:11.421023
The Eton Rifles ,The Jam,4May9:00pm,2019-07-03 17:06:11.421023
We'll Live and Die in These Towns ,The Enemy,4May8:56pm,2019-07-03 17:06:11.421023
Caught by the Fuzz,Supergrass,4May8:54pm,2019-07-03 17:06:11.421023
Inbetweener,Sleeper,4May8:51pm,2019-07-03 17:06:11.421023
So Young,Suede,4May8:47pm,2019-07-03 17:06:11.421023
No More Heroes ,The Stranglers,4May8:44pm,2019-07-03 17:06:11.421023
Handbags and Gladrags,Stereophonics,4May8:39pm,2019-07-03 17:06:11.421023
A Little Time,The Beautiful South,4May8:36pm,2019-07-03 17:06:11.421023
Graffiti,Maxïmo Park,4May8:33pm,2019-07-03 17:06:11.421023
Waterfall ,The Stone Roses,4May8:28pm,2019-07-03 17:06:11.421023
In the Morning,The Coral,4May8:26pm,2019-07-03 17:06:11.421023
Suburban Knights,Hard-Fi,4May8:21pm,2019-07-03 17:06:11.421023
Fuck Forever,Babyshambles,4May8:17pm,2019-07-03 17:06:11.421023
My Perfect Cousin,The Undertones,4May8:14pm,2019-07-03 17:06:11.421023
Christine,The House of Love,4May8:10pm,2019-07-03 17:06:11.421023
Burn Baby Burn ,Ash,4May8:07pm,2019-07-03 17:06:11.421023
Bitter Sweet Symphony,The Verve,4May8:01pm,2019-07-03 17:06:11.421023
Motorcycle Emptiness,Manic Street Preachers,4May7:55pm,2019-07-03 17:06:11.421023
Do You Remember the First Time?,Pulp,4May7:50pm,2019-07-03 17:06:11.421023
I Think I'm Paranoid,Garbage,4May2:57pm,2019-07-03 17:06:11.421023
Tony's Theme,Pixies,4May2:55pm,2019-07-03 17:06:11.421023
Vow,Garbage,4May2:51pm,2019-07-03 17:06:11.421023
Popular,Nada Surf,4May2:46pm,2019-07-03 17:06:11.421023
Prove Yourself,Radiohead,4May2:44pm,2019-07-03 17:06:11.421023
Epic,Faith No More,4May2:39pm,2019-07-03 17:06:11.421023
Evil,Interpol,4May2:38pm,2019-07-03 17:06:11.421023
Freak on a Leash,Korn,4May2:35pm,2019-07-03 17:06:11.421023
Still Ill ,The Smiths,4May2:27pm,2019-07-03 17:06:11.421023
Kundalini Express,Love And Rockets,4May2:21pm,2019-07-03 17:06:11.421023
Calling Occupants Of Interplanetary Craft,Babes in Toyland,4May2:17pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,4May2:13pm,2019-07-03 17:06:11.421023
Untitled ,The Saints,2May5:49pm,2019-07-03 17:06:11.421023
Sappy ,Nirvana,2May5:46pm,2019-07-03 17:06:11.421023
Pounding,Doves,2May5:40pm,2019-07-03 17:06:11.421023
Buddy Holly,Weezer,2May5:40pm,2019-07-03 17:06:11.421023
White Limo,Foo Fighters,2May5:34pm,2019-07-03 17:06:11.421023
Take The Skinheads Bowling,Camper Van Beethoven,2May5:31pm,2019-07-03 17:06:11.421023
Calling Occupants Of Interplanetary Craft,Babes in Toyland,2May5:26pm,2019-07-03 17:06:11.421023
Hard to Explain,The Strokes,2May5:20pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,2May5:15pm,2019-07-03 17:06:11.421023
A Boy Named Sue ,Johnny Cash,2May2:57pm,2019-07-03 17:06:11.421023
Heaven Knows I'm Miserable Now ,The Smiths,2May2:53pm,2019-07-03 17:06:11.421023
Star ,David Bowie,2May2:50pm,2019-07-03 17:06:11.421023
He's My Thing ,Babes in Toyland,2May2:47pm,2019-07-03 17:06:11.421023
Human Fly,The Cramps,2May2:44pm,2019-07-03 17:06:11.421023
Human Fly,The Cramps,2May9:09am,2019-07-03 17:06:11.421023
Honey White,Morphine,2May9:06am,2019-07-03 17:06:11.421023
Saturn 5,Inspiral Carpets,2May9:02am,2019-07-03 17:06:11.421023
Temptation,New Order,2May8:56am,2019-07-03 17:06:11.421023
Where You Get Love,Matthew Sweet,2May8:52am,2019-07-03 17:06:11.421023
22 Grand Job,The Rakes,2May8:50am,2019-07-03 17:06:11.421023
Deceptacon,Le Tigre,2May8:47am,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,2May8:43am,2019-07-03 17:06:11.421023
Master of Puppets,Metallica,1May9:52pm,2019-07-03 17:06:11.421023
Sugar Kane,Sonic Youth,1May9:46pm,2019-07-03 17:06:11.421023
Babooshka,Kate Bush,1May9:43pm,2019-07-03 17:06:11.421023
The New World,X,1May9:39pm,2019-07-03 17:06:11.421023
Piece of My Heart,Big Brother & The Holding Company,1May9:34pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May9:31pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,1May9:27pm,2019-07-03 17:06:11.421023
Crackity Jones,Pixies,1May9:25pm,2019-07-03 17:06:11.421023
Kinky Afro,Happy Mondays,1May9:21pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May9:17pm,2019-07-03 17:06:11.421023
Lessons Learned from Rocky I to Rocky III,Cornershop,1May9:14pm,2019-07-03 17:06:11.421023
Just,Radiohead,1May9:09pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,1May9:04pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May9:00pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,1May6:40pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May6:38pm,2019-07-03 17:06:11.421023
Sabotage ,Beastie Boys,1May6:38pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May6:34pm,2019-07-03 17:06:11.421023
Bill McCai,The Coral,1May6:34pm,2019-07-03 17:06:11.421023
Bill McCai,The Coral,1May6:32pm,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,1May6:28pm,2019-07-03 17:06:11.421023
No More Heroes ,The Stranglers,1May6:24pm,2019-07-03 17:06:11.421023
Drain You,Nirvana,1May6:18pm,2019-07-03 17:06:11.421023
Never Too Much,Luther Vandross,1May6:18pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May6:11pm,2019-07-03 17:06:11.421023
Scarborough Fair / Canticle,Simon & Garfunkel,1May6:07pm,2019-07-03 17:06:11.421023
Schizophrenia,Sonic Youth,1May6:02pm,2019-07-03 17:06:11.421023
Let It Loose,The Rolling Stones,1May5:57pm,2019-07-03 17:06:11.421023
Teenage Icon,The Vaccines,1May5:54pm,2019-07-03 17:06:11.421023
Too Many Puppies,Primus,1May5:50pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May5:46pm,2019-07-03 17:06:11.421023
Kool Thing,Sonic Youth,1May5:42pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May5:38pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May5:35pm,2019-07-03 17:06:11.421023
Oh! Sweet Nuthin' ,The Velvet Underground,1May10:46am,2019-07-03 17:06:11.421023
Shine On,The House of Love,1May10:42am,2019-07-03 17:06:11.421023
Kitty,The Presidents of the United States of America,1May10:39am,2019-07-03 17:06:11.421023
True Faith,New Order,1May10:33am,2019-07-03 17:06:11.421023
Sub,New Order,1May10:28am,2019-07-03 17:06:11.421023
Rebel Girl,Bikini Kill,1May10:25am,2019-07-03 17:06:11.421023
Shitlist,L7,1May10:22am,2019-07-03 17:06:11.421023
Deceptacon,Le Tigre,1May10:22am,2019-07-03 17:06:11.421023
Shitlist,L7,1May10:19am,2019-07-03 17:06:11.421023
True Faith ,New Order,1May10:15am,2019-07-03 17:06:11.421023
Feel the Pain,Dinosaur Jr.,1May10:11am,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,1May10:07am,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,1May10:03am,2019-07-03 17:06:11.421023
Psycho Killer,The Insurgency,1May10:03am,2019-07-03 17:06:11.421023
Unloveable ,The Smiths,30Apr8:04pm,2019-07-03 17:06:11.421023
Dirty Jeans,Magic Dirt,30Apr8:00pm,2019-07-03 17:06:11.421023
Ever Fallen in Love (With Someone You Shouldn't've?) ,Buzzcocks,30Apr8:00pm,2019-07-03 17:06:11.421023
Ever Fallen in Love (With Someone You Shouldn't've?) ,Buzzcocks,30Apr7:57pm,2019-07-03 17:06:11.421023
The Dreams of Children,The Jam,30Apr7:55pm,2019-07-03 17:06:11.421023
Negative Creep ,Nirvana,30Apr7:55pm,2019-07-03 17:06:11.421023
The Dreams of Children,The Jam,30Apr7:51pm,2019-07-03 17:06:11.421023
New Rose,The Damned,30Apr7:49pm,2019-07-03 17:06:11.421023
Evidently Chickentown,John Cooper Clarke,30Apr7:46pm,2019-07-03 17:06:11.421023
Jacqueline,The Coral,30Apr7:43pm,2019-07-03 17:06:11.421023
"Frankly, Mr. Shankly ",The Smiths,30Apr7:41pm,2019-07-03 17:06:11.421023
Free Fallin',Tom Petty,30Apr7:36pm,2019-07-03 17:06:11.421023
Celebrity Skin,Hole,30Apr7:33pm,2019-07-03 17:06:11.421023
Gimme Shelter,The Rolling Stones,30Apr7:29pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,30Apr7:25pm,2019-07-03 17:06:11.421023
Sorted for E's & Wizz,Pulp,30Apr7:21pm,2019-07-03 17:06:11.421023
Cut Your Hair,Pavement,30Apr7:18pm,2019-07-03 17:06:11.421023
Punk Rock Girl,The Dead Milkmen,30Apr7:15pm,2019-07-03 17:06:11.421023
Mile End,Pulp,30Apr7:10pm,2019-07-03 17:06:11.421023
Back on the Chain Gang ,Pretenders,30Apr3:59pm,2019-07-03 17:06:11.421023
White Limo,Foo Fighters,30Apr3:56pm,2019-07-03 17:06:11.421023
Punk Rock Girl,The Dead Milkmen,30Apr3:53pm,2019-07-03 17:06:11.421023
"""Heroes"" ",David Bowie,30Apr3:47pm,2019-07-03 17:06:11.421023
Let's Dance ,David Bowie,30Apr3:39pm,2019-07-03 17:06:11.421023
Atomic,Sleeper,30Apr3:34pm,2019-07-03 17:06:11.421023
Five Years ,David Bowie,30Apr3:29pm,2019-07-03 17:06:11.421023
Doesn't Remind Me,Audioslave,30Apr3:25pm,2019-07-03 17:06:11.421023
I Alone,Live,30Apr3:21pm,2019-07-03 17:06:11.421023
Nothing But Love,James,30Apr3:18pm,2019-07-03 17:06:11.421023
Rebellion (Lies),Arcade Fire,30Apr3:12pm,2019-07-03 17:06:11.421023
Stand ,R.E.M.,30Apr3:09pm,2019-07-03 17:06:11.421023
Disillusion,Badly Drawn Boy,30Apr3:04pm,2019-07-03 17:06:11.421023
Incinerate,Sonic Youth,30Apr2:59pm,2019-07-03 17:06:11.421023
Christine,The House of Love,30Apr2:55pm,2019-07-03 17:06:11.421023
No Surprises,Radiohead,30Apr2:52pm,2019-07-03 17:06:11.421023
Hello Operator,The White Stripes,30Apr2:49pm,2019-07-03 17:06:11.421023
Love Will Tear Us Apart,Joy Division,30Apr2:46pm,2019-07-03 17:06:11.421023
Love Is The Law,The Seahorses,30Apr2:38pm,2019-07-03 17:06:11.421023
Vicar in a Tutu ,The Smiths,30Apr2:35pm,2019-07-03 17:06:11.421023
Your Love Alone Is Not Enough,Manic Street Preachers,30Apr2:31pm,2019-07-03 17:06:11.421023
Bitter Sweet Symphony,The Verve,30Apr2:25pm,2019-07-03 17:06:11.421023
The Nothing,Mystery Jets,30Apr2:20pm,2019-07-03 17:06:11.421023
Sit Down,James,30Apr2:16pm,2019-07-03 17:06:11.421023
Sunny Afternoon ,The Kinks,30Apr2:13pm,2019-07-03 17:06:11.421023
How Do You?,Radiohead,30Apr2:11pm,2019-07-03 17:06:11.421023
Dancing in the Dark,Bruce Springsteen,30Apr2:07pm,2019-07-03 17:06:11.421023
Gouge Away,Pixies,30Apr2:04pm,2019-07-03 17:06:11.421023
Island in the Sun,Weezer,30Apr2:01pm,2019-07-03 17:06:11.421023
Whatever Happened To...? ,Buzzcocks,30Apr1:58pm,2019-07-03 17:06:11.421023
Surfacing,Slipknot,30Apr1:54pm,2019-07-03 17:06:11.421023
Skinny Little Bitch,Hole,30Apr1:50pm,2019-07-03 17:06:11.421023
Blood And Roses,The Smithereens,30Apr1:47pm,2019-07-03 17:06:11.421023
Land of Confusion,Disturbed,30Apr1:42pm,2019-07-03 17:06:11.421023
(Nice Dream),Radiohead,30Apr1:38pm,2019-07-03 17:06:11.421023
I Am the Mob,Catatonia,30Apr1:35pm,2019-07-03 17:06:11.421023
Kiss Off,Violent Femmes,30Apr1:32pm,2019-07-03 17:06:11.421023
No Brakes,The Offspring,30Apr1:28pm,2019-07-03 17:06:11.421023
Kooks ,David Bowie,30Apr1:25pm,2019-07-03 17:06:11.421023
Glycerine ,Bush,30Apr1:21pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,30Apr1:17pm,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,30Apr1:15pm,2019-07-03 17:06:11.421023
Disorder ,Joy Division,30Apr12:12pm,2019-07-03 17:06:11.421023
Just Like Honey,The Jesus and Mary Chain,30Apr12:09pm,2019-07-03 17:06:11.421023
Laid,James,30Apr12:07pm,2019-07-03 17:06:11.421023
Heroin,The Velvet Underground,30Apr11:52am,2019-07-03 17:06:11.421023
Psycho Killer ,Talking Heads,30Apr11:48am,2019-07-03 17:06:11.421023
Hey,Pixies,30Apr11:44am,2019-07-03 17:06:11.421023
Blister In The Sun,Violent Femmes,30Apr11:42am,2019-07-03 17:06:11.421023
Gold Soundz,Pavement,30Apr11:39am,2019-07-03 17:06:11.421023
Rock & Roll ,The Velvet Underground,30Apr11:35am,2019-07-03 17:06:11.421023
Movin' On Up,Primal Scream,30Apr11:31am,2019-07-03 17:06:11.421023
Love Will Tear Us Apart ,Joy Division,30Apr11:27am,2019-07-03 17:06:11.421023
The Lovecats,The Cure,30Apr11:24am,2019-07-03 17:06:11.421023
The Killing Moon,Echo & the Bunnymen,30Apr11:18am,2019-07-03 17:06:11.421023
Marquee Moon ,Television,30Apr11:07am,2019-07-03 17:06:11.421023
She Don't Use Jelly,The Flaming Lips,30Apr11:03am,2019-07-03 17:06:11.421023
Train in Vain ,The Clash,30Apr11:00am,2019-07-03 17:06:11.421023
Where Is My Mind?,Pixies,30Apr10:56am,2019-07-03 17:06:11.421023
That's When I Reach for My Revolver,Mission of Burma,30Apr10:52am,2019-07-03 17:06:11.421023
I Wanna Be Adored ,The Stone Roses,30Apr10:48am,2019-07-03 17:06:11.421023
Common People,Pulp,30Apr10:42am,2019-07-03 17:06:11.421023
Loser,Beck,30Apr10:38am,2019-07-03 17:06:11.421023
Waiting Room,Fugazi,30Apr10:35am,2019-07-03 17:06:11.421023
Mrs. Robinson ,The Lemonheads,30Apr10:31am,2019-07-03 17:06:11.421023
Lust For Life,Iggy Pop,30Apr10:26am,2019-07-03 17:06:11.421023
Rise ,Public Image Ltd.,30Apr10:20am,2019-07-03 17:06:11.421023
Start Choppin',Dinosaur Jr.,30Apr10:14am,2019-07-03 17:06:11.421023
Only Shallow ,My Bloody Valentine,30Apr10:10am,2019-07-03 17:06:11.421023
I Wanna Be Your Dog,The Stooges,30Apr10:07am,2019-07-03 17:06:11.421023
How Soon Is Now? ,The Smiths,30Apr10:00am,2019-07-03 17:06:11.421023
Son of a Gun,The Vaselines,30Apr9:56am,2019-07-03 17:06:11.421023
Feel the Pain,Dinosaur Jr.,30Apr9:52am,2019-07-03 17:06:11.421023
Cut Your Hair,Pavement,30Apr9:49am,2019-07-03 17:06:11.421023
Cannonball,The Breeders,30Apr9:45am,2019-07-03 17:06:11.421023
Teen Age Riot (album version),Sonic Youth,30Apr9:38am,2019-07-03 17:06:11.421023
Mile End,Pulp,30Apr8:57am,2019-07-03 17:06:11.421023
Shakespeare's Sister ,The Smiths,30Apr8:54am,2019-07-03 17:06:11.421023
Five Years ,David Bowie,30Apr8:49am,2019-07-03 17:06:11.421023
Mardy Bum,Arctic Monkeys,30Apr8:46am,2019-07-03 17:06:11.421023
Disposable Teens,Marilyn Manson,30Apr8:43am,2019-07-03 17:06:11.421023
Plug In Baby,Muse,30Apr8:38am,2019-07-03 17:06:11.421023
Stupid Girl,Garbage,30Apr8:34am,2019-07-03 17:06:11.421023
Hybrid Moments,Misfits,30Apr8:32am,2019-07-03 17:06:11.421023
Banquet,Bloc Party,30Apr8:28am,2019-07-03 17:06:11.421023
Violent Pornography,System of a Down,29Apr8:58am,2019-07-03 17:06:11.421023
Ask ,The Smiths,29Apr8:54am,2019-07-03 17:06:11.421023
Jesus I Was Evil,Darcy Clay,27Apr12:16am,2019-07-03 17:06:11.421023
Train in Vain ,The Clash,26Apr5:42pm,2019-07-03 17:06:11.421023
Cavorting,The Courteeners,26Apr5:39pm,2019-07-03 17:06:11.421023
Rise ,Public Image Ltd.,26Apr5:33pm,2019-07-03 17:06:11.421023
Love Battery ,Buzzcocks,26Apr5:32pm,2019-07-03 17:06:11.421023
A Pillar of Salt,The Thermals,26Apr5:29pm,2019-07-03 17:06:11.421023
I Think I'm Paranoid,Garbage,26Apr5:23pm,2019-07-03 17:06:11.421023
Gardenia,Iggy Pop,26Apr5:18pm,2019-07-03 17:06:11.421023
Happy Hour,The Housemartins,26Apr5:16pm,2019-07-03 17:06:11.421023
All I Want To Do Is Rock,Travis,26Apr4:41pm,2019-07-03 17:06:11.421023
Mote,Sonic Youth,26Apr4:34pm,2019-07-03 17:06:11.421023
Don't Marry Her,The Beautiful South,26Apr4:30pm,2019-07-03 17:06:11.421023
"Frankly, Mr. Shankly ",The Smiths,26Apr4:28pm,2019-07-03 17:06:11.421023
All Day and All of the Night,The Kinks,26Apr4:23pm,2019-07-03 17:06:11.421023
The Suburbs,Arcade Fire,26Apr4:23pm,2019-07-03 17:06:11.421023
All Day and All of the Night,The Kinks,26Apr4:20pm,2019-07-03 17:06:11.421023
Perfect Day,Lou Reed,26Apr4:16pm,2019-07-03 17:06:11.421023
The Distance,Cake,26Apr4:13pm,2019-07-03 17:06:11.421023
Oh Shit ,Buzzcocks,26Apr4:12pm,2019-07-03 17:06:11.421023
The Fight Song,Marilyn Manson,26Apr4:09pm,2019-07-03 17:06:11.421023
I Am The Fly ,Wire,26Apr4:05pm,2019-07-03 17:06:11.421023
Fell on Black Days,Soundgarden,26Apr4:01pm,2019-07-03 17:06:11.421023
Brimful Of Asha,Cornershop,26Apr4:01pm,2019-07-03 17:06:11.421023
Brimful Of Asha,Cornershop,26Apr11:58am,2019-07-03 17:06:11.421023
I Don't Mind ,Buzzcocks,26Apr11:55am,2019-07-03 17:06:11.421023
Sticks 'n' Stones,Jamie T,26Apr11:51am,2019-07-03 17:06:11.421023
Down With the Sickness,Disturbed,26Apr11:46am,2019-07-03 17:06:11.421023
If I Could Talk I'd Tell You,The Lemonheads,26Apr11:43am,2019-07-03 17:06:11.421023
Harness Your Hopes,Pavement,26Apr11:40am,2019-07-03 17:06:11.421023
Joy Division Oven Gloves,Half Man Half Biscuit,26Apr11:40am,2019-07-03 17:06:11.421023
Harness Your Hopes,Pavement,26Apr10:13am,2019-07-03 17:06:11.421023
Gold Soundz,Pavement,26Apr10:10am,2019-07-03 17:06:11.421023
Cut Your Hair,Pavement,26Apr10:07am,2019-07-03 17:06:11.421023
Chevy (Old to Begin),Pavement,26Apr10:03am,2019-07-03 17:06:11.421023
Stereo,Pavement,26Apr10:00am,2019-07-03 17:06:11.421023
Shady Lane/J vs. S,Pavement,26Apr9:56am,2019-07-03 17:06:11.421023
Cosmic Dancer,T. Rex,26Apr9:52am,2019-07-03 17:06:11.421023
Shady Lane/J vs. S,Pavement,26Apr9:52am,2019-07-03 17:06:11.421023
There Must Be An Angel (Playing With My Heart),Eurythmics,26Apr9:48am,2019-07-03 17:06:11.421023
Cosmic Dancer,T. Rex,26Apr9:48am,2019-07-03 17:06:11.421023
There Must Be An Angel (Playing With My Heart),Eurythmics,26Apr9:43am,2019-07-03 17:06:11.421023
Unfair,Pavement,26Apr9:41am,2019-07-03 17:06:11.421023
Love Is The Law,The Seahorses,26Apr9:33am,2019-07-03 17:06:11.421023
Caught by the Fuzz,Supergrass,26Apr9:31am,2019-07-03 17:06:11.421023
If I Could Talk I'd Tell You,The Lemonheads,26Apr9:28am,2019-07-03 17:06:11.421023
Joy Division Oven Gloves,Half Man Half Biscuit,26Apr9:25am,2019-07-03 17:06:11.421023
Black Steel,Tricky,26Apr9:12am,2019-07-03 17:06:11.421023
Drive,R.E.M.,26Apr9:08am,2019-07-03 17:06:11.421023
"What's the Frequency, Kenneth?",R.E.M.,26Apr9:04am,2019-07-03 17:06:11.421023
"Irish Blood, English Heart",Morrissey,26Apr9:01am,2019-07-03 17:06:11.421023
Freak on a Leash,Korn,26Apr8:57am,2019-07-03 17:06:11.421023
Superstar,Sonic Youth,26Apr8:53am,2019-07-03 17:06:11.421023
Awkward ,Fidlar,26Apr8:50am,2019-07-03 17:06:11.421023
Free World,Kirsty MacColl,26Apr8:47am,2019-07-03 17:06:11.421023
Oh Yeah ,Ash,26Apr8:44am,2019-07-03 17:06:11.421023
Teenage Kicks,The Undertones,26Apr8:40am,2019-07-03 17:06:11.421023
